Periodo,Grupo,Producto,Super,Precio
May25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Red Market,"504,00"
May25,Alimentos y bebidas,Nalga vacuna Sin Hueso - Sin Marca 1 kg.,Ta - Ta,"399,00"
May25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Devoto,"410,00"
May25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Devoto Express,"422,00"
May25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Disco,"410,00"
May25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Macro,"404,00"
May25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Micro Macro,"404,00"
May25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Red Expres,"329,00"
May25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Red Market,"329,00"
May25,Alimentos y bebidas,Paleta vacuna Con Hueso - Sin Marca 1 kg.,Tienda Inglesa,"419,00"
May25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Devoto,"355,00"
May25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Devoto Express,"366,00"
May25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Disco,"355,00"
May25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Macro,"458,00"
May25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Micro Macro,"458,00"
May25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Red Market,"349,00"
May25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Ta - Ta,"309,00"
May25,Alimentos y bebidas,Paleta vacuna Sin Hueso - Sin Marca 1 kg.,Tienda Inglesa,"399,00"
May25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Devoto,"131,00"
May25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Devoto Express,"136,00"
May25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Disco,"131,00"
May25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,El Dorado,"139,90"
May25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Red Expres,"125,00"
May25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Red Market,"119,00"
May25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Ta - Ta,"133,00"
May25,Alimentos y bebidas,Pan de molde lacteado Bimbo Paquete 330 grs.,Tienda Inglesa,"140,00"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Devoto,"122,00"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Devoto Express,"127,00"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Disco,"122,00"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,El Dorado,"134,90"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Macro,"122,71"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Micro Macro,"132,53"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Red Expres,"110,00"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Red Market,"109,00"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Ta - Ta,"122,00"
May25,Alimentos y bebidas,Pan de molde lacteado Los Sorchantes Paquete 330 grs.,Tienda Inglesa,"131,00"
May25,Alimentos y bebidas,Pan de molde lacteado Pan Catalán Paquete 330 grs.,Red Expres,"76,00"
May25,Alimentos y bebidas,Pan de molde lacteado Pan Catalán Paquete 330 grs.,Red Market,"51,00"
May25,Alimentos y bebidas,Pan de molde lacteado Pan Catalán Paquete 330 grs.,Tienda Inglesa,"76,00"
May25,Alimentos y bebidas,Pan flauta Sin marca Unidad aprox215 grs.,Devoto,"87,00"
May25,Alimentos y bebidas,Pan flauta Sin marca Unidad aprox215 grs.,Devoto Express,"87,00"
May25,Alimentos y bebidas,Pan flauta Sin marca Unidad aprox215 grs.,Disco,"87,00"
May25,Alimentos y bebidas,Pan flauta Sin marca Unidad aprox215 grs.,Red Market,"79,00"
May25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Devoto,"475,00"
May25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Devoto Express,"380,00"
May25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Disco,"475,00"
May25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Macro,"525,00"
May25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Micro Macro,"524,51"
May25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Red Expres,"499,00"
May25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Red Market,"464,00"
May25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Ta - Ta,"399,00"
May25,Alimentos y bebidas,Peceto vacuno Sin Marca 1 kg.,Tienda Inglesa,"399,00"
May25,Alimentos y bebidas,Pescado fresco bifes de merluz - sin marca 1 kg.,Devoto,"329,00"
May25,Alimentos y bebidas,Pescado fresco bifes de merluz - sin marca 1 kg.,Devoto Express,"329,00"
May25,Alimentos y bebidas,Pescado fresco bifes de merluz - sin marca 1 kg.,Disco,"329,00"
May25,Alimentos y bebidas,Pescado fresco bifes de merluz - sin marca 1 kg.,Tienda Inglesa,"439,00"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Devoto,"165,00"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Devoto Express,"165,00"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Disco,"165,00"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Macro,"163,35"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Micro Macro,"163,35"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Red Market,"155,00"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Ta - Ta,"189,00"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Avícola del Oeste 1 kg.,Tienda Inglesa,"199,00"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Tres Arroyos 1 kg.,Red Market,"127,00"
May25,Alimentos y bebidas,Pollo entero fresco con menudos Tres Arroyos 1 kg.,Tienda Inglesa,"199,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Devoto,"94,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Devoto Express,"98,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Disco,"94,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,El Clon,"99,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,El Dorado,"89,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Farmashop,"100,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Frog,"101,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Macro,"90,83"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Micro Macro,"98,10"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Red Expres,"97,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Red Market,"98,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Ta - Ta,"95,00"
May25,Alimentos y bebidas,Pulpa de tomate Conaprole Envase 1 lt.,Tienda Inglesa,"105,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Devoto,"80,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Devoto Express,"83,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Disco,"80,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",El Clon,"69,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",El Dorado,"74,90"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Frog,"83,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Macro,"79,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Micro Macro,"85,31"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Red Expres,"75,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Red Market,"72,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Ta - Ta,"84,00"
May25,Alimentos y bebidas,"Pulpa de tomate De Ley Envase 1,020 lt.",Tienda Inglesa,"81,00"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Devoto,"102,00"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Devoto Express,"106,00"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Disco,"102,00"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,El Clon,"79,00"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,El Dorado,"109,90"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Frog,"103,00"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Macro,"92,70"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Micro Macro,"100,11"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Red Expres,"90,00"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Red Market,"81,00"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Ta - Ta,"108,00"
May25,Alimentos y bebidas,Pulpa de tomate Gourmet Envase 1 lt.,Tienda Inglesa,"112,00"
May25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Frog,"158,00"
May25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Kinko,"160,00"
May25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Macro,"137,35"
May25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Micro Macro,"148,34"
May25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Red Expres,"143,00"
May25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Red Market,"125,00"
May25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Ta - Ta,"159,00"
May25,Alimentos y bebidas,Queso rallado Artesano Paquete 80 grs.,Tienda Inglesa,"149,00"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Devoto,"126,00"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Devoto Express,"132,00"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Disco,"126,00"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,El Clon,"99,00"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,El Dorado,"124,90"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Frog,"118,00"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Kinko,"115,00"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Macro,"102,50"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Micro Macro,"110,70"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Red Expres,"103,00"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Red Market,"98,50"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Ta - Ta,"124,00"
May25,Alimentos y bebidas,Queso rallado Conaprole Paquete 80 grs.,Tienda Inglesa,"130,00"
May25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Devoto,"114,00"
May25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Devoto Express,"120,00"
May25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Disco,"114,00"
May25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Frog,"110,00"
May25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Red Expres,"110,00"
May25,Alimentos y bebidas,Queso rallado Milky Paquete 80 grs.,Tienda Inglesa,"120,00"
May25,Alimentos y bebidas,Rueda Vacuna Con Hueso - Sin Marca 1 kg,Macro,"487,00"
May25,Alimentos y bebidas,Rueda Vacuna Con Hueso - Sin Marca 1 kg,Micro Macro,"487,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Devoto,"64,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Devoto Express,"66,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Disco,"64,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,El Clon,"52,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,El Dorado,"24,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Macro,"56,60"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Micro Macro,"61,13"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Red Expres,"58,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Red Market,"52,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Ta - Ta,"64,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Sek Paquete 500 grs.,Tienda Inglesa,"68,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Torrevieja Paquete 500 grs.,El Dorado,"64,90"
May25,Alimentos y bebidas,Sal fina yodada fluorada Torrevieja Paquete 500 grs.,Red Expres,"46,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Devoto,"58,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Devoto Express,"60,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Disco,"58,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Red Expres,"53,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Red Market,"47,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Ta - Ta,"57,00"
May25,Alimentos y bebidas,Sal fina yodada fluorada Urusal Paquete 500 grs.,Tienda Inglesa,"59,00"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Devoto,"53,00"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Devoto Express,"55,00"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Disco,"53,00"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,El Clon,"45,00"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,El Dorado,"53,00"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Frog,"48,00"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Macro,"48,13"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Micro Macro,"51,98"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Red Expres,"45,00"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Red Market,"41,50"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Ta - Ta,"51,00"
May25,Alimentos y bebidas,Té negro en saquitos Hornimans Caja 10 us.,Tienda Inglesa,"56,00"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Devoto,"42,00"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Devoto Express,"44,00"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Disco,"42,00"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,El Dorado,"39,90"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Farmashop,"34,00"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Macro,"44,56"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Micro Macro,"48,13"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Red Expres,"40,00"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Red Market,"34,00"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Ta - Ta,"42,00"
May25,Alimentos y bebidas,Té negro en saquitos La Virginia Caja 10 us.,Tienda Inglesa,"45,00"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Devoto,"75,00"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Devoto Express,"78,00"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Disco,"75,00"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,El Clon,"79,00"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,El Dorado,"74,90"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Macro,"72,70"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Micro Macro,"78,52"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Red Expres,"72,00"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Red Market,"49,50"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Ta - Ta,"75,00"
May25,Alimentos y bebidas,Té negro en saquitos President Caja 10 us.,Tienda Inglesa,"77,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Devoto,"130,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Devoto Express,"134,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Disco,"130,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,El Clon,"125,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,El Dorado,"134,90"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Kinko,"145,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Macro,"123,81"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Micro Macro,"133,71"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Red Expres,"130,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Red Market,"123,50"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Ta - Ta,"128,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Faisán Envase 1 lt.,Tienda Inglesa,"140,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Devoto,"155,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Devoto Express,"160,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Disco,"155,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,El Clon,"135,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,El Dorado,"139,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Frog,"150,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Kinko,"159,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Macro,"151,65"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Micro Macro,"163,77"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Red Expres,"149,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Red Market,"144,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Ta - Ta,"147,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Santa Teresa Clásico Envase 1 lt.,Tienda Inglesa,"158,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Tango Envase 1 lt.,El Dorado,"113,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Tango Envase 1 lt.,Red Expres,"109,00"
May25,Alimentos y bebidas,Vino tinto común tetrabrick Tango Envase 1 lt.,Red Market,"107,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Devoto,"191,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Devoto Express,"195,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Disco,"191,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,El Clon,"185,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,El Dorado,"193,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,FarmaGlobal,"249,14"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Farmashop,"193,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Frog,"191,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Kinko,"195,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Macro,"191,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Micro Macro,"191,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Red Expres,"193,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Red Market,"191,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Ta - Ta,"191,00"
May25,Alimentos y bebidas,Yerba mate común Baldo Paquete1 kg.,Tienda Inglesa,"193,00"
May25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Devoto,"194,00"
May25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Devoto Express,"198,00"
May25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,Disco,"194,00"
May25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,El Clon,"189,00"
May25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,El Dorado,"194,90"
May25,Alimentos y bebidas,Yerba mate común Canarias Paquete1 kg.,FarmaGlobal,"210,37"
